0,0,2394,0,0,0,0,0,1664,2920,0,875,0,0,4169,0,0,4932,0,0,0,0,3241,0,0,2705,0,1269,0,0,0,1230,0,5093,0,0,0,0,0,0,646,3146,0,944,0,1142,861,2566,0,0,0,1633,0,0,0,0,0,0,0,0,1530,0,0,856,0,0,799,3852,2359,0,0,0,2376,0,3051,0,3908,0,0,0,0,0,0,0,0,0,0,0,0,3418,3119,0,2307,0,632,3414,0,1660,1721
0,2615,0,0,0,0,0,0,0,0,903,0,1097,0,0,0,0,0,692,0,0,0,0,0,0,0,802,0,0,0,1159,0,0,0,0,0,0,6163,0,0,1854,0,0,0,0,0,3909,0,2166,816,0,0,0,1112,0,0,862,0,0,0,0,0,0,0,0,0,1169,0,0,0,1011,3475,0,0,1034,0,1076,0,0,0,0,0,0,0,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0
0,631,0,0,4782,2367,1410,3135,0,0,0,1112,0,0,0,1347,0,0,0,0,0,1271,4982,0,0,986,0,1514,0,0,0,0,6109,0,0,1670,2457,962,3751,0,0,0,0,0,0,0,0,2802,4985,7119,0,0,0,0,0,7328,0,0,2782,5833,0,2570,0,0,0,5883,1929,3554,0,2733,4232,0,1902,5135,0,632,1107,0,0,0,3202,2261,0,5038,0,0,0,0,3567,0,0,4443,0,0,0,0,0,3849,620
0,6792,0,0,0,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,2889,0,1043,671,2086,0,0,0,0,0,0,0,5020,1428,2154,0,0,0,0,0,0,0,0,0,0,9870,0,1009,0,674,0,0,2282,5729,0,0,2573,1612,0,0,0,0,3751,2546,12900,0,0,0,0,1547,0,7976,0,9533,0,0,0,0,2832,0,2845,0,0,0,0,4152,0,2103,0,0,1543,0,1922,4120,0,0,0,0
3142,0,0,0,1845,3423,3507,0,0,8755,4174,0,0,0,0,0,0,0,0,0,0,0,4934,0,0,2745,2552,0,0,0,0,3509,3111,0,0,0,0,0,0,0,1028,4973,1639,3011,0,0,0,3931,0,0,0,0,0,0,0,0,0,0,0,2809,2278,0,0,0,0,0,0,3540,0,0,0,0,0,0,0,0,4070,0,0,1461,0,1568,0,1479,3490,0,0,1865,0,0,0,0,0,0,0,0,636,0,842
0,0,0,0,907,3067,0,3696,0,5173,0,0,1346,0,0,0,3455,0,0,0,0,0,3697,9962,4991,6293,0,0,0,0,0,0,1650,0,0,0,0,0,0,3634,0,0,0,0,0,633,0,0,2027,0,0,0,0,627,0,0,0,8466,5626,0,607,8560,0,0,7661,1346,1440,0,0,3797,1407,0,0,1965,0,0,0,750,0,0,7450,5388,5083,2016,0,0,747,0,0,2707,767,2328,0,0,0,0,0,0,3087
0,0,0,0,5305,4056,0,0,0,0,0,0,0,0,0,3451,0,0,0,2554,0,0,0,1883,0,4619,4764,0,0,0,0,1225,0,0,863,1600,0,0,0,0,0,0,0,1915,0,0,0,0,0,0,1256,0,0,0,2988,0,0,1093,0,0,2893,1282,1983,0,1326,1777,0,0,1356,909,0,0,0,1007,0,3943,0,0,990,0,3059,0,0,0,0,0,2607,0,0,0,0,1041,4650,0,0,0,7004,1085,828
0,0,720,0,2296,0,4245,0,0,0,4438,0,0,0,0,0,0,0,2254,0,0,0,0,0,0,0,0,1740,1901,0,0,0,0,1361,0,0,0,0,0,0,0,0,0,3208,0,0,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,1462,0,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548,1499,850,0,0,0,951,0,0
0,3765,0,1268,0,0,0,3346,0,0,0,0,0,0,0,0,0,2170,0,0,0,2043,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420,0,0,0,2614,0,0,0,0,4782,0,0,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0
0,0,0,0,0,6263,0,0,0,0,0,0,0,1822,0,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,1566,758,0,0,0,0,0,0,0,0,13263,655,0,4839,2198,0,8417,0,0,0,0,0,0,0,0,0,0,665,0,0,917,0,0,2503,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4212,0,0,0,0,2212,0,0,0,0,2217,0,0
0,679,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,0,0,0,0,0,0,0,0,6656,4317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2548,0,0,0,6664,0,0,0,0,0,0,0,0,859,0,5284,0,0,0,0,0,0,0,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3764,0,0,8557,0,7585,0,0,0,0,0,1415,3414,0,0,839,0,2168,953,0,0,0,940,0,0,0,0,0,0,0,0,1583,0,3657,4075,0,0,2359,1806,0,0,0,0,0,683,0,0,5322,0,4192,0,0,0,0,3074,0,8300,3656,1458,0,4402,0,0,6922,1096,0,2432,1986,5915,645,0,3990,0,2873,0,0,0,0,0,3105,0,0,1381,0,0,0,0,0,0,1141,2352,0,2276,1434,0,0,0,0
0,0,0,0,2852,0,0,639,0,5837,3920,0,4992,0,4913,3694,0,0,0,0,0,0,0,0,0,5147,0,5809,0,0,0,4281,8972,723,0,0,0,0,0,2116,0,1143,0,0,0,0,0,0,5832,0,0,0,0,0,0,0,0,0,0,3788,0,0,0,0,0,0,0,1704,0,0,4256,0,0,0,0,0,5727,1557,0,0,5700,0,3235,8980,0,0,0,5545,0,0,5409,1115,0,0,0,0,0,0,0
0,2091,0,1602,2272,1222,0,6484,0,0,0,0,0,1319,0,9918,1915,0,1311,0,0,794,0,0,2427,0,0,5111,0,0,0,0,3570,0,0,0,2792,0,0,1217,0,0,0,0,0,0,0,0,5645,0,7312,0,0,0,648,0,0,13643,698,2089,0,1594,0,0,5757,4685,0,0,4164,4334,902,0,625,0,1310,2080,1927,0,0,0,1198,4428,4251,6659,0,0,4756,0,0,0,0,0,0,3285,3229,0,2224,0,771
0,0,2853,0,979,0,0,2432,0,0,0,0,0,929,0,5074,0,0,0,0,0,0,0,2691,0,0,1857,0,775,0,0,0,6320,1620,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,2487,0,0,0,4379,0,0,0,0,7471,0,0,0,8077,0,0,1771,700,0,0,0,0,3090,0,2118,1557,0,0,1338,887,1059,0,0,0,0,5772,0,0,0,0,0,3940,0,1924,0,0,0,0,3193,0,0
0,789,0,0,2211,2612,0,0,0,0,3205,0,933,1843,3009,4883,4240,0,0,0,0,0,5168,0,0,0,0,0,0,0,0,799,6502,0,0,0,0,0,0,0,0,5724,0,0,0,0,0,4955,1117,0,0,0,0,0,0,3596,0,0,2974,0,9111,0,0,0,695,1756,0,0,0,0,3262,0,0,0,0,2008,3595,0,0,0,922,0,4760,1742,0,0,0,0,0,0,0,1528,0,0,0,0,2362,0,0
3771,0,3283,0,2825,1693,2550,4922,0,0,0,702,0,0,2483,0,4753,0,0,0,0,0,0,0,1891,683,0,0,0,3119,631,17044,0,1327,0,2148,3753,0,0,1094,1541,4523,1928,1529,2450,0,0,0,0,0,0,1173,3714,0,1438,0,0,0,0,0,1470,0,2466,2690,0,0,3000,0,6337,0,0,2541,0,0,0,0,2542,3170,988,4804,0,0,0,0,0,0,718,9594,0,0,3100,0,6753,0,0,2226,6747,2769,0
0,0,0,0,1032,0,0,1194,0,0,1273,0,1516,0,0,0,0,1742,0,0,0,0,5796,5338,0,0,0,0,0,0,0,1408,4039,2443,0,1650,0,0,852,0,0,0,0,0,0,0,0,0,713,2514,0,0,0,0,0,7952,0,0,1344,7761,0,4765,0,2723,1881,0,0,0,0,3085,0,0,1378,0,3302,3564,0,4046,0,0,0,3020,1754,2671,4220,0,7075,0,0,0,4075,0,0,0,1468,0,4903,0,0
0,0,2402,2393,0,0,0,2432,2835,0,0,0,0,0,0,0,0,2059,0,0,6653,0,0,0,814,0,0,0,0,0,0,3009,0,0,0,0,0,0,1837,0,0,7620,4598,0,0,0,0,695,727,0,0,656,0,0,0,0,0,0,0,0,0,1287,0,1155,0,1813,0,0,796,0,0,0,814,0,0,0,0,1025,2384,0,1451,1979,0,0,6823,0,0,0,0,0,4874,0,0,0,0,0,0,0,1225
0,749,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4322,0,0,0,0,0,3020,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0,0,0,3251,0,0,2461,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,1808,0,0,0,0,0,0,0,0,7892,0,0,0,0,0
901,0,1932,0,0,0,0,0,756,0,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,2952,0,3091,0,0,0,0,1282,1178,0,0,2613,0,0,1842,769,0,0,0,0,7059,0,9466,2087,0,0,0,0,2261,0,0,0,0,616,0,0,0,2916,1284,0,0,611,0,1627,0,0,2457,4247,0,1903,0,7862,0,0,0,4081,0,0,7941,9000,0,1848,0,0,2226,0,0,0
9025,0,0,0,0,2444,2500,0,9991,3325,1288,0,0,0,3527,0,1235,0,0,0,0,0,4128,0,0,735,16996,1255,3033,0,2960,0,1172,4270,0,4520,0,0,0,0,2197,837,3575,7990,0,0,3232,0,0,0,0,3711,1089,0,6182,0,0,0,0,0,0,0,0,0,0,0,862,0,9133,2228,1799,0,0,0,0,0,0,936,10142,0,1197,708,2104,0,0,0,0,2654,0,2463,2939,0,1914,0,0,951,1313,2225,0
0,0,0,1246,3466,831,2183,3037,0,13831,0,0,6112,0,2997,1829,0,0,0,1347,0,1573,8988,3617,6250,7621,0,4388,0,0,0,1159,0,0,0,689,0,1266,4685,7617,0,0,0,1033,0,604,0,0,5700,1116,0,0,0,0,0,4057,0,6161,0,4272,0,0,0,0,2180,0,0,4015,0,5139,2059,0,3346,0,0,0,0,965,0,0,2714,2249,3256,13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4363,0,0,0,2617,0,2636,4072,5000,0,0,5020,0,0,0,1379,0,0,638,0,706,0,1527,0,1293,2454,0,0,3056,4255,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,8255,0,0,0,0,1286,3093,917,7128,0,0,0,0,0,0,0,0,4107,0,0,1977,0,0,0,2257,0,0,0,1306,0,0,2331,2242,0,0,0,0,0,764,0,3592,0,0,1872,3200,0,2640,0,0,7076,0,0,0
0,7258,0,0,0,754,0,0,0,0,0,0,0,2089,0,0,1170,0,0,1829,0,4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4077,0,0,0,0,0,7051,0,0,0,0,0,0,2554,3305,0,0,1948,0,0,3557,0,0,0,2964,0,0,0,2588,0,0,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,0,0,831,0,0,0,0
1477,3212,0,662,637,2720,0,0,0,0,0,0,1724,2271,0,0,1746,0,0,1061,0,3627,0,0,0,0,2190,1638,0,1227,0,4634,789,0,0,0,0,0,0,0,0,1937,1538,3662,0,1311,0,0,0,0,1354,666,0,1281,2928,811,0,0,5072,3097,0,820,0,0,1503,0,807,0,5087,673,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,2339,0,0,833,0,1329,991,3583,8129,5878,786
0,0,0,0,3266,1551,3837,0,5426,0,0,0,2471,0,0,0,0,0,0,0,0,0,0,2777,0,0,3625,0,0,0,0,0,0,0,0,0,0,0,0,2168,2199,7242,0,3352,0,0,0,0,4875,0,2366,1049,0,0,1613,1017,0,0,0,0,0,0,0,5151,0,0,0,0,0,1577,0,1357,0,1107,0,5953,2152,1365,6403,3181,0,0,3112,1755,1969,0,0,3175,0,714,4548,0,3723,1007,0,878,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6151,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,4052,0,942,0,0,0,0,0,0,2257,21113,0,0,0,3630,976,0,0,0,0,1731,0,0,0,4336,1027,0,0,0,0,0,3845,0,1849,5120,1145,0,0,0,0,0,0,949,0,0,4175,2911,0,1018,0,0,0,2058
0,0,0,716,1490,0,5698,1155,0,0,0,0,3839,0,0,0,604,0,0,0,0,2442,0,0,0,0,0,1314,1837,0,1240,0,4867,0,1361,688,0,0,0,0,0,0,0,0,0,0,0,1960,1923,0,7289,0,0,0,0,3003,0,4824,0,1762,0,0,0,0,0,0,0,4269,0,1114,1219,0,3776,0,0,0,0,0,0,0,1486,672,2111,0,0,0,0,0,0,0,0,940,0,0,0,0,0,0,0
0,0,0,0,11208,3466,5237,1523,0,17789,0,0,0,0,0,3299,0,0,0,0,0,1897,2168,1215,0,0,1106,0,0,0,1457,0,7672,0,0,0,2173,0,0,0,0,1980,0,4900,0,3638,0,0,1965,0,0,0,0,2865,3029,0,0,0,0,0,0,0,0,0,670,0,7465,0,1194,10251,0,0,0,616,1041,0,0,5134,709,1686,0,0,0,5084,3607,0,0,0,0,5820,0,0,0,0,0,0,3705,2965,717
0,756,0,0,0,1900,6174,797,5867,0,0,2547,0,0,973,0,0,0,0,0,0,0,0,0,0,0,2048,0,0,0,0,1838,0,0,0,0,2242,0,0,0,0,3072,0,5561,0,0,0,0,0,0,0,0,4289,0,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,699,0,0,0,3027,1187,11755,0,0,0,1802,0,0,0,5500,7077,0,0,0,0,0
695,0,1555,1563,0,0,0,4689,2239,0,3396,0,0,0,4978,0,0,0,0,0,0,0,1093,0,0,5705,4276,0,7816,0,0,826,0,1343,0,1925,7283,636,0,2010,2808,0,1476,8079,0,747,1829,6513,0,0,0,2035,0,2233,0,5774,0,0,0,0,1870,0,0,4037,623,0,1348,0,759,4217,0,2265,0,0,0,0,9302,677,8991,5866,0,0,0,0,0,0,0,0,0,0,6706,0,3277,0,0,0,0,0,0
6692,0,2531,2777,0,2107,0,0,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0,0,0,1966,0,4499,0,2614,3228,0,0,0,1303,0,0,0,0,0,1573,0,1159,0,0,0,0,0,0,0,0,0,0,8232,0,0,0,0,2485,0,0,0,1244,0,0,2336,0,0,1753,0,0,0,0,0,0,1869,3929,0,0,0,1295,1941,0,0,0,0,4004,0,0,2144,0,0,0,0,2055,3370,0,0
10433,0,0,0,2938,2367,6993,0,0,2255,1024,0,0,0,2940,0,2124,3221,0,0,0,0,0,0,0,0,1478,0,0,0,0,8031,1079,0,0,3647,3382,0,0,4837,5672,8072,1093,0,0,1326,2490,0,0,0,0,0,2581,0,1533,0,0,0,0,0,1806,0,0,2416,0,0,0,0,7150,0,0,0,0,3674,2485,0,2469,1908,4856,8030,2754,1479,1188,0,3156,0,0,0,0,0,0,0,1959,0,0,5955,5959,1932,3698
0,1471,0,946,0,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,13367,0,0,0,0,0,0,2474,0,0,4203,0,0,0,0,4533,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,2123,5505,0,0,0,0,0,0,0,972,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005,0,0,0,0,0,0,0,0,0,1861
0,0,0,0,5060,0,0,0,0,4405,0,0,0,0,0,0,0,0,0,1058,0,624,0,0,1305,0,0,0,0,0,1438,0,814,0,0,1332,0,0,0,3426,0,631,0,1159,0,0,0,2350,0,0,0,0,0,0,755,0,1273,0,0,0,1825,0,4069,1767,0,0,1165,0,844,0,0,0,621,0,1129,0,0,868,0,0,0,0,0,1174,0,0,0,0,0,4733,0,0,0,0,0,0,4531,0,0
0,0,0,0,0,0,0,0,0,0,820,3597,0,9968,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,894,3032,0,8237,0,0,0,4055,0,0,0,2143,0,2494,0,0,0,0,0,0,0,5907,634,0,4747,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6207,0,0,5379,0,0,631,0,1664,0,0,1419,0,1360,0,8252,0,0,3558,0,0,1689,0,0,0,0,0,1187
0,0,0,0,0,2608,0,1638,0,0,2568,0,2716,0,3959,0,0,0,0,4828,0,0,0,0,0,4970,0,0,677,0,0,0,0,0,0,0,0,0,2167,0,0,6569,0,0,1670,2412,0,0,1655,1843,4728,0,0,0,0,11221,0,2166,2490,0,4458,0,0,0,2522,1239,1169,2535,0,0,1320,0,2215,0,0,1339,1016,0,0,0,0,0,0,2512,0,0,3011,0,0,0,0,0,0,0,0,0,1247,0,0
0,0,0,0,4058,0,0,7932,0,0,0,2169,4958,1005,0,1991,0,0,3450,2103,0,5176,5815,5661,2477,836,0,707,0,0,0,0,5617,0,0,0,4856,895,1925,1948,0,0,0,0,0,0,0,1644,0,909,2644,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,3628,0,0,0,8788,5109,0,1643,0,0,1608,5300,0,0,0,4104,5089,2387,10011,0,0,1129,0,0,1197,1574,7245,1125,981,0,0,3743,0,634
0,835,0,3525,0,2171,2013,3032,0,0,0,792,6910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,2118,0,0,1838,913,0,0,0,0,0,0,3010,0,2448,1939,1549,0,1332,3249,0,3710,2852,0,0,0,1174,6920,0,0,4741,0,0,0,0,0,0,913,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498
0,0,0,0,0,2895,3702,0,0,0,0,0,0,1739,0,0,1256,0,0,8922,0,3575,0,7337,0,0,0,0,0,0,0,0,0,0,7685,1233,2501,0,7823,0,0,0,0,0,5977,0,0,5005,2656,627,0,0,0,0,0,4867,0,4499,2496,0,0,4544,0,0,3595,0,0,0,1411,3055,0,0,4335,0,700,0,2573,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,3254,0,1450,3248,0,0,0,969
0,0,0,0,0,698,0,2529,1768,0,1633,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,1271,0,889,0,7129,3707,0,1254,0,713,0,0,0,0,0,2103,0,0,0,0,5970,0,0,0,0,0,1044,3492,0,0,1592,0,0,2399,0,0,0,0,0,0,1476,0,0,0,0,1927,0,0,0,0,0,1426,2545,3328,0,0,0,0,0,0,861,0,0,1498,8362,0,4731,0,0,4917,0,0,0
0,0,1230,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,2556,0,0,0,4375,0,3691,0,0,0,0,1065,0,3090,0,0,0,0,0,0,4332,0,0,2560,0,0,631,0,0,0,0,1096,0,1476,995,0,0,0,0,0,0,0,2399,2324,0,0,2734,0,0,0,956,0,0,0,924,2141,0,4495,2640,735,0,3168,0,0,5307,0,0,0,0,0,0,0,1835,0,0,0,0,0,0
1156,2869,0,886,0,0,0,0,0,5120,0,0,0,2886,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9232,0,0,974,0,1148,0,0,0,2908,0,2232,0,0,0,0,0,0,0,0,0,3440,1294,0,3902,0,0,0,0,5224,0,0,0,1428,626,2800,5780,0,0,3482,0,0,0,0,1157,0,0,3369,0,763,0,3056,0,732,0,0,3202,0,0,11407,6841,0,2556,0,0,0,0,4679,0
965,0,0,1427,1253,2911,0,0,2221,0,0,0,0,5718,0,0,2925,0,0,0,0,0,0,637,0,0,1327,0,0,0,2072,6245,0,7161,0,2929,1463,0,0,2979,2115,0,7874,1797,0,679,4689,0,0,0,0,0,924,3869,0,0,0,0,0,0,0,0,0,7836,0,0,5905,0,0,0,0,0,0,0,2542,0,0,2808,3283,0,0,0,0,0,2095,0,0,726,0,4655,3550,0,3094,0,0,756,777,1639,0
0,0,0,0,0,0,0,0,0,0,0,0,7653,1568,0,0,0,0,0,698,0,3084,0,0,0,3352,0,7947,0,3563,0,0,3981,0,3061,839,1015,2312,3144,0,0,5925,0,0,985,0,0,10767,0,3438,5573,0,0,0,0,0,0,739,0,5430,4976,2808,0,0,889,0,0,886,0,4735,909,0,2465,0,904,0,0,3224,0,0,5638,0,0,0,0,0,0,0,0,0,0,724,0,1512,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21123,0,0,0,0,0,0,0,1378,967,0,0,0,0,1297,0,0,0,0,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,1248,0,0,0,0,0,1231,0,0,0,0,7989,0,625,0,0
0,4645,0,0,0,0,3273,3921,0,0,0,0,0,2488,0,8627,1098,0,4825,0,0,8864,0,14368,7683,0,0,0,0,0,0,0,6238,0,2681,0,0,0,5048,0,0,0,0,0,0,0,0,2259,0,2581,4169,0,0,0,0,0,0,0,3662,0,0,7003,0,0,7469,9187,2515,0,4318,0,0,0,6975,0,916,0,0,0,0,0,8492,0,4738,6713,0,0,0,0,0,0,0,3605,0,0,1275,0,0,0,643
0,0,0,0,0,4443,0,0,0,0,0,0,2796,1165,0,4247,0,0,0,0,0,3553,0,683,0,2656,0,1751,0,2547,0,0,0,0,3271,5099,0,0,0,0,0,0,0,0,932,0,0,2500,0,1949,2406,0,0,0,0,0,0,3608,0,4135,0,1105,0,0,7620,0,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,2421,0,798,2485,1639,0,4161,0,0,0,0,1645,0,0,3546,0,0,0,1207
0,0,0,0,0,0,0,0,0,0,0,0,5846,0,2830,0,0,0,0,0,0,1187,3788,2076,0,0,0,7963,0,0,2145,0,4330,0,0,2640,0,0,1552,0,0,0,3136,0,0,0,0,0,0,1517,0,2398,0,4542,0,4661,0,0,4136,0,0,0,1198,0,0,0,0,1015,0,0,1594,0,1957,0,0,0,0,2952,0,0,6159,0,1296,2880,0,0,5490,0,0,1611,1215,0,0,0,0,0,1148,787,0
7768,0,0,0,0,5398,0,0,0,0,1687,909,0,0,2763,671,3030,0,0,0,0,0,0,0,0,8638,1617,0,0,646,0,0,0,0,0,0,0,3659,0,0,0,1979,0,2012,0,1877,0,5064,0,0,0,0,0,0,0,5042,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,0,0,0,0,0,1831,0,0,0,0,1930,856,0,0,0,0,0,0,4961,0,3557
0,1321,0,0,904,1404,3726,846,0,0,0,0,2547,0,0,8831,1154,0,0,838,0,3803,0,1733,8091,0,0,4822,1289,2015,0,0,0,0,2309,1145,0,1028,0,0,0,0,0,0,1951,0,0,0,0,1189,4356,0,0,0,0,2182,0,6746,1131,0,0,0,0,0,918,1063,0,948,853,1784,0,0,2456,0,5970,4799,0,873,0,0,4862,818,858,671,0,0,0,0,0,0,0,7950,0,0,0,0,0,1757,1358
0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,2095,0,802,0,0,0,0,0,0,0,2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,0,0,0,3384,0,0,2405,0,0,0,0,0,0,1184,0,0,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,0,0,0,0,0,0,661,0,0,0,3678,2646,0,0,0,826,0
