PAA,2427849,00250BC9,1602892800000,600000,1,0,8,77507
PAA,2427849,00250BC9,1602892800000,600000,2,567,17,113317
PAA,2427849,00250BC9,1602892800000,600000,3,0,9,409175
PAA,2421834,0024F44A,1602892800000,600000,1,0,4,12547
PAA,2421834,0024F44A,1602892800000,600000,2,519,10,109079
PAA,2421834,0024F44A,1602892800000,600000,3,0,6,478373
PAA,2428056,00250C98,1602892800000,600000,1,0,11,83389
PAA,2428056,00250C98,1602892800000,600000,2,516,20,122291
PAA,2428056,00250C98,1602892800000,600000,3,0,8,394319
PAA,2432139,00251C8B,1602892800000,600000,1,0,12,479826
PAA,2432139,00251C8B,1602892800000,600000,2,337,14,111344
PAA,2432139,00251C8B,1602892800000,600000,3,0,1,8829
PAA,2432144,00251C90,1602892800000,600000,1,0,4,114876
PAA,2432144,00251C90,1602892800000,600000,2,242,6,8578
PAA,2432144,00251C90,1602892800000,600000,3,0,3,476545
PAA,2428398,00250DEE,1602892800000,600000,1,0,12,108653
PAA,2428398,00250DEE,1602892800000,600000,2,623,21,184632
PAA,2428398,00250DEE,1602892800000,600000,3,0,7,297132
PAA,2428398,00250DEE,1602892800000,600000,4,0,2,9582
PAA,2428278,00250D76,1602892800000,600000,1,0,19,192306
PAA,2428278,00250D76,1602892800000,600000,2,1086,32,223175
PAA,2428278,00250D76,1602892800000,600000,4,0,13,184518
PAA,2427565,00250AAD,1602892800000,600000,1,0,2,27209
PAA,2427565,00250AAD,1602892800000,600000,2,1185,6,49647
PAA,2427565,00250AAD,1602892800000,600000,3,0,3,46795
PAA,2427565,00250AAD,1602892800000,600000,4,0,1,476348
PAA,2427562,00250AAA,1602892800000,600000,1,0,8,72546
PAA,2427562,00250AAA,1602892800000,600000,2,605,20,119264
PAA,2427562,00250AAA,1602892800000,600000,3,0,12,408189
PAA,2426248,00250588,1602892800000,600000,1,0,1,16240
PAA,2426248,00250588,1602892800000,600000,2,45,2,53663
PAA,2426248,00250588,1602892800000,600000,3,0,2,530096
PAA,2427905,00250C01,1602892800000,600000,1,0,5,41218
PAA,2427905,00250C01,1602892800000,600000,2,590,11,181740
PAA,2427905,00250C01,1602892800000,600000,3,0,1,19569
PAA,2427905,00250C01,1602892800000,600000,4,0,5,357472
PAA,2421828,0024F444,1602892800000,600000,1,0,15,114681
PAA,2421828,0024F444,1602892800000,600000,2,1271,28,227317
PAA,2421828,0024F444,1602892800000,600000,3,0,14,258001
PAA,2428348,00250DBC,1602892800000,600000,1,0,23,105132
PAA,2428348,00250DBC,1602892800000,600000,2,802,31,315360
PAA,2428348,00250DBC,1602892800000,600000,3,0,1,22989
PAA,2428348,00250DBC,1602892800000,600000,4,0,8,156518
PAA,2428714,00250F2A,1602892800000,600000,1,0,1,3187
PAA,2428714,00250F2A,1602892800000,600000,2,148,4,19108
PAA,2428714,00250F2A,1602892800000,600000,3,0,3,576641
PAA,2428714,00250F2A,1602892800000,600000,4,0,1,1063
PAA,2427958,00250C36,1602892800000,600000,1,0,1,3234
PAA,2427958,00250C36,1602892800000,600000,2,143,3,4309
PAA,2427958,00250C36,1602892800000,600000,3,0,3,592456
PAA,2417169,0024E211,1602892800000,600000,1,0,16,445820
PAA,2417169,0024E211,1602892800000,600000,2,500,18,147766
PAA,2417169,0024E211,1602892800000,600000,3,0,1,6413
PAA,2432025,00251C19,1602892800000,600000,1,0,7,103984
PAA,2432025,00251C19,1602892800000,600000,2,719,13,66576
PAA,2432025,00251C19,1602892800000,600000,3,0,6,429439
PAA,2428891,00250FDB,1602892800000,600000,1,0,2,9013
PAA,2428891,00250FDB,1602892800000,600000,2,7638,39,181307
PAA,2428891,00250FDB,1602892800000,600000,3,0,38,409679
PAA,2428754,00250F52,1602892800000,600000,1,0,11,42552
PAA,2428754,00250F52,1602892800000,600000,2,1436,23,34902
PAA,2428754,00250F52,1602892800000,600000,4,0,13,522545
PAA,2427559,00250AA7,1602892800000,600000,1,0,2,17298
PAA,2427559,00250AA7,1602892800000,600000,2,446,8,97276
PAA,2427559,00250AA7,1602892800000,600000,3,0,4,436766
PAA,2427559,00250AA7,1602892800000,600000,4,0,2,48659
PAA,2427594,00250ACA,1602892800000,600000,1,0,25,130290
PAA,2427594,00250ACA,1602892800000,600000,2,900,28,466395
PAA,2427594,00250ACA,1602892800000,600000,3,0,2,3314
PAA,2428091,00250CBB,1602892800000,600000,1,0,4,11898
PAA,2428091,00250CBB,1602892800000,600000,2,832,15,50825
PAA,2428091,00250CBB,1602892800000,600000,3,0,12,537276
PAA,2423349,0024FA35,1602892800000,600000,1,0,8,242833
PAA,2423349,0024FA35,1602892800000,600000,2,191,8,357166
PAA,2428035,00250C83,1602892800000,600000,1,0,2,20501
PAA,2428035,00250C83,1602892800000,600000,2,519,4,7548
PAA,2428035,00250C83,1602892800000,600000,3,0,3,571950
PAA,2428125,00250CDD,1602892800000,600000,1,0,30,299238
PAA,2428125,00250CDD,1602892800000,600000,2,752,31,300761
PAA,2428672,00250F00,1602892800000,600000,1,0,6,293848
PAA,2428672,00250F00,1602892800000,600000,2,331,12,54495
PAA,2428672,00250F00,1602892800000,600000,3,0,6,251656
PAA,2432098,00251C62,1602892800000,600000,1,0,17,103704
PAA,2432098,00251C62,1602892800000,600000,2,1857,33,429768
PAA,2432098,00251C62,1602892800000,600000,3,0,15,66527
PAA,2428898,00250FE2,1602892800000,600000,1,0,9,532654
PAA,2428898,00250FE2,1602892800000,600000,2,302,11,46091
PAA,2428898,00250FE2,1602892800000,600000,4,0,2,21254
PAA,2421900,0024F48C,1602892800000,600000,1,0,7,43761
PAA,2421900,0024F48C,1602892800000,600000,2,7171,54,241208
PAA,2421900,0024F48C,1602892800000,600000,3,0,48,315030
PAA,2432048,00251C30,1602892800000,600000,1,0,11,509714
PAA,2432048,00251C30,1602892800000,600000,2,230,11,90285
PAA,2420902,0024F0A6,1602892800000,600000,1,0,9,405801
PAA,2420902,0024F0A6,1602892800000,600000,2,609,17,26845
PAA,2420902,0024F0A6,1602892800000,600000,3,0,9,167353
PAA,2432061,00251C3D,1602892800000,600000,1,0,9,557969
PAA,2432061,00251C3D,1602892800000,600000,2,202,9,42030
PAA,2421861,0024F465,1602892800000,600000,1,0,6,72234
PAA,2421861,0024F465,1602892800000,600000,2,340,11,51124
PAA,2421861,0024F465,1602892800000,600000,3,0,6,476641
PAA,2428323,00250DA3,1602892800000,600000,1,0,13,194685
PAA,2428323,00250DA3,1602892800000,600000,2,569,14,139720
PAA,2428323,00250DA3,1602892800000,600000,4,0,2,265594
PAA,2428902,00250FE6,1602892800000,600000,1,0,21,267451
PAA,2428902,00250FE6,1602892800000,600000,2,1171,30,233379
PAA,2428902,00250FE6,1602892800000,600000,3,0,7,94158
PAA,2428902,00250FE6,1602892800000,600000,4,0,1,5011
PAA,2428309,00250D95,1602892800000,600000,1,0,7,34604
PAA,2428309,00250D95,1602892800000,600000,2,865,14,270334
PAA,2428309,00250D95,1602892800000,600000,3,0,7,295061
PAA,2417161,0024E209,1602892800000,600000,1,0,3,25458
PAA,2417161,0024E209,1602892800000,600000,2,343,5,47308
PAA,2417161,0024E209,1602892800000,600000,3,0,2,527233
PAA,2428796,00250F7C,1602892800000,600000,1,0,9,84149
PAA,2428796,00250F7C,1602892800000,600000,2,2373,25,137446
PAA,2428796,00250F7C,1602892800000,600000,3,0,16,378404
PAA,2421875,0024F473,1602892800000,600000,1,0,8,172404
PAA,2421875,0024F473,1602892800000,600000,2,292,10,78609
PAA,2421875,0024F473,1602892800000,600000,3,0,3,348986
PAA,2405385,0024B409,1602892800000,600000,1,0,11,536577
PAA,2405385,0024B409,1602892800000,600000,2,221,11,63422
PAA,2428331,00250DAB,1602892800000,600000,1,0,21,425398
PAA,2428331,00250DAB,1602892800000,600000,2,705,25,106546
PAA,2428331,00250DAB,1602892800000,600000,3,0,4,68055
PAA,2420328,0024EE68,1602892800000,600000,1,0,13,134041
PAA,2420328,0024EE68,1602892800000,600000,2,1027,21,285272
PAA,2420328,0024EE68,1602892800000,600000,3,0,7,180686
PAA,2423347,0024FA33,1602892800000,600000,1,0,8,510602
PAA,2423347,0024FA33,1602892800000,600000,2,148,8,89397
PAA,2426290,002505B2,1602892800000,600000,1,0,1,10397
PAA,2426290,002505B2,1602892800000,600000,2,116,3,11430
PAA,2426290,002505B2,1602892800000,600000,4,0,3,578172
PAA,2432668,00251E9C,1602892800000,600000,1,0,2,8837
PAA,2432668,00251E9C,1602892800000,600000,2,321,6,41946
PAA,2432668,00251E9C,1602892800000,600000,3,0,5,549216
PAA,2432680,00251EA8,1602892800000,600000,3,0,1,599999
PAA,2432129,00251C81,1602892800000,600000,2,789,3,37122
PAA,2432129,00251C81,1602892800000,600000,3,0,4,562877
PAA,2433119,0025205F,1602892800000,600000,3,0,1,599999
PAA,2433166,0025208E,1602892800000,600000,1,0,7,578610
PAA,2433166,0025208E,1602892800000,600000,2,157,7,21389
PAA,2421874,0024F472,1602892800000,600000,1,0,1,3005
PAA,2421874,0024F472,1602892800000,600000,2,86,2,10017
PAA,2421874,0024F472,1602892800000,600000,3,0,2,586977
PAA,2428793,00250F79,1602892800000,600000,1,0,7,64777
PAA,2428793,00250F79,1602892800000,600000,2,446,13,35133
PAA,2428793,00250F79,1602892800000,600000,4,0,7,500089
PAA,2426393,00250619,1602892800000,600000,2,221,4,109475
PAA,2426393,00250619,1602892800000,600000,3,0,4,490524
PAA,2421815,0024F437,1602892800000,600000,1,0,11,78304
PAA,2421815,0024F437,1602892800000,600000,2,581,19,60914
PAA,2421815,0024F437,1602892800000,600000,3,0,5,376496
PAA,2421815,0024F437,1602892800000,600000,4,0,4,84285
PAA,2417171,0024E213,1602892800000,600000,1,0,4,79290
PAA,2417171,0024E213,1602892800000,600000,2,465,7,20808
PAA,2417171,0024E213,1602892800000,600000,3,0,4,499901
PAA,2426245,00250585,1602892800000,600000,2,104,2,78984
PAA,2426245,00250585,1602892800000,600000,4,0,2,521015
PAA,2428774,00250F66,1602892800000,600000,1,0,7,561270
PAA,2428774,00250F66,1602892800000,600000,2,195,8,27374
PAA,2428774,00250F66,1602892800000,600000,4,0,1,11355
PAA,2427540,00250A94,1602892800000,600000,3,0,1,599999
PAA,2428906,00250FEA,1602892800000,600000,1,0,6,131791
PAA,2428906,00250FEA,1602892800000,600000,2,173,7,56133
PAA,2428906,00250FEA,1602892800000,600000,4,0,1,412075
PAA,2423369,0024FA49,1602892800000,600000,1,0,3,13158
PAA,2423369,0024FA49,1602892800000,600000,2,785,10,70868
PAA,2423369,0024FA49,1602892800000,600000,4,0,7,515973
PAA,2431954,00251BD2,1602892800000,600000,4,0,1,599999
PAA,2428291,00250D83,1602892800000,600000,1,0,10,158423
PAA,2428291,00250D83,1602892800000,600000,2,604,14,83370
PAA,2428291,00250D83,1602892800000,600000,4,0,5,358206
PAA,2428885,00250FD5,1602892800000,600000,1,0,21,373309
PAA,2428885,00250FD5,1602892800000,600000,2,702,26,165021
PAA,2428885,00250FD5,1602892800000,600000,3,0,5,61669
PAA,2432119,00251C77,1602892800000,600000,1,0,2,63663
PAA,2432119,00251C77,1602892800000,600000,2,111,4,12127
PAA,2432119,00251C77,1602892800000,600000,3,0,3,524209
PAA,2426270,0025059E,1602892800000,600000,4,0,1,599999
PAA,2433123,00252063,1602892800000,600000,4,0,1,599999
PAA,2421705,0024F3C9,1602892800000,600000,1,0,11,361321
PAA,2421705,0024F3C9,1602892800000,600000,2,249,11,238678
PAA,2427595,00250ACB,1602892800000,600000,1,0,5,17261
PAA,2427595,00250ACB,1602892800000,600000,2,437,10,47473
PAA,2427595,00250ACB,1602892800000,600000,3,0,6,535265
PAA,2421773,0024F40D,1602892800000,600000,4,0,1,599999
PAA,2427608,00250AD8,1602892800000,600000,1,0,15,446178
PAA,2427608,00250AD8,1602892800000,600000,2,488,19,91723
PAA,2427608,00250AD8,1602892800000,600000,3,0,5,62098
PAA,2423380,0024FA54,1602892800000,600000,1,0,1,55442
PAA,2423380,0024FA54,1602892800000,600000,2,72,2,15596
PAA,2423380,0024FA54,1602892800000,600000,3,0,1,528961
PAA,2427878,00250BE6,1602892800000,600000,1,0,2,3171
PAA,2427878,00250BE6,1602892800000,600000,2,207,5,42204
PAA,2427878,00250BE6,1602892800000,600000,4,0,4,554624
PAA,2428709,00250F25,1602892800000,600000,3,0,1,599999
PAA,2427576,00250AB8,1602892800000,600000,1,0,1,12315
PAA,2427576,00250AB8,1602892800000,600000,2,75,2,9309
PAA,2427576,00250AB8,1602892800000,600000,4,0,1,578375
PAA,2427612,00250ADC,1602892800000,600000,1,0,1,18414
PAA,2427612,00250ADC,1602892800000,600000,2,143,2,3246
PAA,2427612,00250ADC,1602892800000,600000,3,0,2,578339
PAA,2433150,0025207E,1602892800000,600000,1,0,6,11090
PAA,2433150,0025207E,1602892800000,600000,2,306,11,30264
PAA,2433150,0025207E,1602892800000,600000,3,0,6,558645
PAA,2428877,00250FCD,1602892800000,600000,1,0,6,72680
PAA,2428877,00250FCD,1602892800000,600000,2,265,9,60069
PAA,2428877,00250FCD,1602892800000,600000,3,0,1,219099
PAA,2428877,00250FCD,1602892800000,600000,4,0,3,248151
PAA,2428889,00250FD9,1602892800000,600000,1,0,6,67093
PAA,2428889,00250FD9,1602892800000,600000,2,473,11,63935
PAA,2428889,00250FD9,1602892800000,600000,3,0,6,468971
PAA,2432656,00251E90,1602892800000,600000,1,0,1,5628
PAA,2432656,00251E90,1602892800000,600000,2,1762,14,118088
PAA,2432656,00251E90,1602892800000,600000,3,0,14,476283
PAA,2428503,00250E57,1602892800000,600000,3,0,1,599999
PAA,2433111,00252057,1602892800000,600000,4,0,1,599999
PAA,2428788,00250F74,1602892800000,600000,1,0,2,13662
PAA,2428788,00250F74,1602892800000,600000,2,219,4,17870
PAA,2428788,00250F74,1602892800000,600000,3,0,2,124579
PAA,2428788,00250F74,1602892800000,600000,4,0,1,443888
PAA,2428080,00250CB0,1602892800000,600000,4,0,1,599999
PAA,2420450,0024EEE2,1602892800000,600000,2,38,1,4020
PAA,2420450,0024EEE2,1602892800000,600000,3,0,2,595979
PAA,2432660,00251E94,1602892800000,600000,3,0,1,599999
PAA,2428893,00250FDD,1602892800000,600000,1,0,6,24483
PAA,2428893,00250FDD,1602892800000,600000,2,170,7,71337
PAA,2428893,00250FDD,1602892800000,600000,4,0,1,504179
PAA,2427445,00250A35,1602892800000,600000,2,65,1,5525
PAA,2427445,00250A35,1602892800000,600000,4,0,2,594474
PAA,2428865,00250FC1,1602892800000,600000,4,0,1,599999
PAA,2428867,00250FC3,1602892800000,600000,1,0,1,3223
PAA,2428867,00250FC3,1602892800000,600000,2,458,4,62013
PAA,2428867,00250FC3,1602892800000,600000,3,0,3,534763
PAA,2225549,0021F58D,1602892800000,600000,1,0,3,103378
PAA,2225549,0021F58D,1602892800000,600000,2,98,5,5464
PAA,2225549,0021F58D,1602892800000,600000,3,0,3,491157
PAA,2432087,00251C57,1602892800000,600000,1,0,5,586974
PAA,2432087,00251C57,1602892800000,600000,2,132,5,13025
PAA,2428715,00250F2B,1602892800000,600000,3,0,1,599999
PAA,2426253,0025058D,1602892800000,600000,1,0,4,144867
PAA,2426253,0025058D,1602892800000,600000,2,183,6,101422
PAA,2426253,0025058D,1602892800000,600000,3,0,1,126667
PAA,2426253,0025058D,1602892800000,600000,4,0,2,227043
PAA,2427458,00250A42,1602892800000,600000,1,0,2,11943
PAA,2427458,00250A42,1602892800000,600000,2,78,3,14112
PAA,2427458,00250A42,1602892800000,600000,3,0,2,573944
PAA,2423364,0024FA44,1602892800000,600000,1,0,1,20086
PAA,2423364,0024FA44,1602892800000,600000,2,134,4,33772
PAA,2423364,0024FA44,1602892800000,600000,3,0,1,46206
PAA,2423364,0024FA44,1602892800000,600000,4,0,2,499935
PAA,2428764,00250F5C,1602892800000,600000,2,28,1,7600
PAA,2428764,00250F5C,1602892800000,600000,3,0,2,592399
PAA,2427564,00250AAC,1602892800000,600000,1,0,1,1064
PAA,2427564,00250AAC,1602892800000,600000,2,139,4,40619
PAA,2427564,00250AAC,1602892800000,600000,3,0,4,558316
PAA,2432152,00251C98,1602892800000,600000,1,0,5,88763
PAA,2432152,00251C98,1602892800000,600000,2,436,9,241256
PAA,2432152,00251C98,1602892800000,600000,3,0,4,269980
PAA,2433145,00252079,1602892800000,600000,1,0,6,29631
PAA,2433145,00252079,1602892800000,600000,2,413,11,23980
PAA,2433145,00252079,1602892800000,600000,4,0,5,546388
PAA,2427465,00250A49,1602892800000,600000,4,0,1,599999
PAA,2421804,0024F42C,1602892800000,600000,2,25,1,22386
PAA,2421804,0024F42C,1602892800000,600000,4,0,2,577613
PAA,2423378,0024FA52,1602892800000,600000,1,0,8,107015
PAA,2423378,0024FA52,1602892800000,600000,2,519,16,160490
PAA,2423378,0024FA52,1602892800000,600000,3,0,1,0
PAA,2423378,0024FA52,1602892800000,600000,4,0,7,332494
PAA,2427590,00250AC6,1602892800000,600000,4,0,1,599999
PAA,2427729,00250B51,1602892800000,600000,3,0,1,599999
PAA,2428905,00250FE9,1602892800000,600000,4,0,1,599999
PAA,2428760,00250F58,1602892800000,600000,3,0,1,599999
PAA,2428364,00250DCC,1602892800000,600000,3,0,1,599999
PAA,2421788,0024F41C,1602892800000,600000,1,0,5,28771
PAA,2421788,0024F41C,1602892800000,600000,2,485,10,95159
PAA,2421788,0024F41C,1602892800000,600000,3,0,3,69673
PAA,2421788,0024F41C,1602892800000,600000,4,0,2,406396
PAA,2432013,00251C0D,1602892800000,600000,4,0,1,599999
PAA,2420330,0024EE6A,1602892800000,600000,2,92,2,7811
PAA,2420330,0024EE6A,1602892800000,600000,3,0,3,592188
PAA,2432127,00251C7F,1602892800000,600000,1,0,2,15736
PAA,2432127,00251C7F,1602892800000,600000,2,61,3,6289
PAA,2432127,00251C7F,1602892800000,600000,4,0,2,577974
PAA,2428776,00250F68,1602892800000,600000,2,132,2,54722
PAA,2428776,00250F68,1602892800000,600000,3,0,2,545277
PAA,2225426,0021F512,1602892800000,600000,3,0,1,599999
PAA,2423393,0024FA61,1602892800000,600000,3,0,1,599999
PAA,2428377,00250DD9,1602892800000,600000,2,60,1,13868
PAA,2428377,00250DD9,1602892800000,600000,3,0,1,350639
PAA,2428377,00250DD9,1602892800000,600000,4,0,1,235492
PAA,2428885,00250FD5,1602893400000,600000,1,0,19,105616
PAA,2428885,00250FD5,1602893400000,600000,2,1505,30,316828
PAA,2428885,00250FD5,1602893400000,600000,3,0,12,177555
PAA,2432013,00251C0D,1602893400000,600000,1,0,2,33761
PAA,2432013,00251C0D,1602893400000,600000,2,78,3,51365
PAA,2432013,00251C0D,1602893400000,600000,4,0,1,514873
PAA,2421705,0024F3C9,1602893400000,600000,1,0,9,459191
PAA,2421705,0024F3C9,1602893400000,600000,2,212,9,140808
