Collar_ID,Object_ID,burst,timestamp,X,Y,year,Info,DOP,Sats_used
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-20 12:00:41,647024.562054183,7331346.55176815,2021,Control1,0.8,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-20 16:00:44,647302.525811122,7331269.88761377,2021,Control1,0.9,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-20 20:00:50,647066.307085655,7331393.93384674,2021,Control1,1.5,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 00:00:40,647068.72388276,7331405.89350216,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 04:00:41,647261.213596716,7331608.47754027,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 08:00:40,647280.823376323,7331522.52622446,2021,Control1,0.7,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 12:00:48,647268.747574226,7331085.81730755,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 16:01:11,646828.642675381,7331531.43233061,2021,Control1,0.8,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-21 20:00:58,646919.736589111,7331663.98619513,2021,Control1,1.9,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 00:00:40,646901.518497748,7331661.25516452,2021,Control1,0.7,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 04:00:50,646102.663867083,7331666.83359715,2021,Control1,1.1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 08:00:41,646781.412476994,7332189.12937861,2021,Control1,2,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 12:00:50,646679.578331805,7332062.05165294,2021,Control1,1.3,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 16:00:45,647005.345180955,7331516.81551218,2021,Control1,1.3,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-22 20:00:40,647285.542796877,7331536.39213793,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 00:00:40,647268.780243332,7331549.2529673,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 04:00:40,647120.147866531,7331454.56041904,2021,Control1,0.7,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 08:00:40,646798.191045013,7331449.80641528,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 12:00:50,647039.765832369,7331457.19784288,2021,Control1,1.3,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 16:00:40,647005.897508819,7331452.87254026,2021,Control1,0.7,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-23 20:00:51,647514.440332026,7331534.68041653,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 00:00:40,647482.839931978,7331578.25126816,2021,Control1,0.8,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 04:00:50,647600.152789604,7331407.96193288,2021,Control1,0.8,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 08:00:41,647569.905688827,7331370.66007411,2021,Control1,0.8,11
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 12:00:50,647296.844766069,7331390.50273545,2021,Control1,0.8,11
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 16:00:42,646820.917809638,7331668.24113839,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-24 20:00:40,647007.682815919,7331573.98656144,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 00:00:40,647353.372230421,7331550.190452,2021,Control1,0.6,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 04:00:40,647632.764461975,7331100.51656187,2021,Control1,0.9,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 08:00:58,647601.919784728,7331093.7740762,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 12:00:50,647258.281409382,7331575.05522218,2021,Control1,1.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 16:00:41,648112.839273507,7331195.45946728,2021,Control1,1,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-25 20:00:40,647617.077578617,7331104.83498094,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 00:00:40,647569.27305968,7331094.64156633,2021,Control1,0.6,16
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 04:00:40,647636.457895006,7331009.60686555,2021,Control1,0.6,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 08:00:58,648185.753576973,7331077.4657975,2021,Control1,1.1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 12:00:50,648028.673791097,7331038.55321794,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 16:00:41,648142.42241554,7331160.38606862,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-26 20:00:50,648033.277500254,7331029.41546917,2021,Control1,1.3,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 00:00:41,647639.256654259,7331162.1477993,2021,Control1,1.1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 04:00:40,648245.602799045,7331102.70216269,2021,Control1,0.7,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 08:00:50,648124.369118094,7331098.93016684,2021,Control1,1.8,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 12:00:41,647005.259305202,7331280.79709649,2021,Control1,0.8,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 16:00:41,647106.115763876,7331064.64250084,2021,Control1,0.7,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-27 20:00:50,647260.262040521,7331024.8653557,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 00:00:40,647259.042695337,7331277.78698986,2021,Control1,0.6,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 04:00:50,648219.643988086,7331047.64240289,2021,Control1,1.9,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 08:00:41,648977.454150001,7330753.55414579,2021,Control1,1,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 12:00:40,648188.189899683,7330925.08463417,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 16:00:41,647964.774393927,7331079.53925328,2021,Control1,0.7,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-28 20:00:40,647361.998658963,7331431.40312451,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-29 00:00:53,647520.078028798,7330983.11505105,2021,Control1,1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-29 04:00:40,648130.464094488,7330853.06945666,2021,Control1,0.6,18
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-29 12:00:40,648327.960349931,7330966.44909487,2021,Control1,0.7,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-29 16:00:41,648148.731516325,7330852.34966096,2021,Control1,0.8,11
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-29 20:01:10,648192.636779162,7331086.31086379,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 00:00:41,648380.765768882,7331006.72677517,2021,Control1,0.8,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 04:00:40,648196.4784145,7331080.48288045,2021,Control1,0.6,18
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 08:01:04,648178.844146558,7330847.11358827,2021,Control1,1.1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 12:00:40,648772.04283533,7331303.23452776,2021,Control1,1.1,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 16:00:41,648633.480230167,7331151.93759153,2021,Control1,1,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-04-30 20:01:31,648214.497034135,7331056.751472,2021,Control1,2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 00:00:41,648132.593158141,7331189.68168795,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 04:00:40,648619.67370542,7330566.07086016,2021,Control1,0.7,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 08:01:10,648750.027454669,7330759.47188894,2021,Control1,1.6,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 12:00:50,653299.528067688,7327919.81315626,2021,Control1,1.9,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 16:00:50,653410.274424835,7327369.51722697,2021,Control1,1.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-01 20:00:50,653751.081623501,7326989.22509421,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-02 05:00:58,653990.242255511,7326801.2019889,2021,Control1,1.1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-02 17:01:10,660926.758815206,7327874.34911854,2021,Control1,0.8,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-03 05:00:40,666340.358071574,7326858.86081856,2021,Control1,0.9,11
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-03 17:00:40,670599.081961015,7326705.111307,2021,Control1,1.1,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-04 05:00:40,672040.223206324,7327231.87042076,2021,Control1,0.6,17
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-05 05:00:40,671931.001667297,7327054.00453633,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-05 17:00:49,686788.027820937,7318806.22408917,2021,Control1,1.1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-05 18:00:39,686944.626416046,7318271.71840927,2021,Control1,1.1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-05 20:00:15,688129.263069956,7317863.67664777,2021,Control1,3.8,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-05 22:00:36,688922.423625434,7319964.18031889,2021,Control1,0.8,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 00:00:24,688922.415518888,7319968.42650655,2021,Control1,2.3,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 02:00:26,688094.702229715,7321999.06362857,2021,Control1,2.6,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 04:00:40,686671.961087698,7322710.17545527,2021,Control1,0.8,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 06:00:40,685123.360057266,7324100.08412257,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 08:00:40,685095.419650973,7324036.91617418,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 10:00:40,685049.050380186,7323393.59652925,2021,Control1,1.4,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 12:00:24,685479.410937746,7322491.57456079,2021,Control1,1.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 14:00:40,685779.43788878,7321852.0719182,2021,Control1,0.9,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 16:00:14,685544.584721827,7321665.43897758,2021,Control1,1.2,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 18:00:26,685376.838462956,7321552.14591108,2021,Control1,3.6,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 20:00:40,685286.871657608,7321290.50111738,2021,Control1,2.8,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-06 22:00:15,685079.342159147,7321417.68266848,2021,Control1,1.8,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 00:00:40,685120.490757784,7321366.61012778,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 02:00:50,684794.976199111,7321367.68952419,2021,Control1,1.2,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 04:00:17,684807.676361284,7321218.44244449,2021,Control1,1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 06:00:50,685981.557254723,7321047.73359612,2021,Control1,1.2,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 08:00:40,686024.832707839,7321076.04031765,2021,Control1,0.6,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 10:00:14,685887.92392566,7322161.88148338,2021,Control1,1.7,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 12:00:40,686190.83470453,7322449.32898335,2021,Control1,1.1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 14:00:30,686029.92567333,7322780.74896218,2021,Control1,3,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 16:00:40,685978.715276275,7322834.50272427,2021,Control1,1.6,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 18:00:50,685843.997596435,7323039.6922057,2021,Control1,1.7,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 20:00:26,685626.829083115,7323095.34924964,2021,Control1,4.2,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-07 22:00:27,685547.366227617,7323067.14321202,2021,Control1,5,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 00:00:40,685527.771228495,7323054.01954394,2021,Control1,0.5,17
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 02:00:20,685207.681912262,7323446.61240994,2021,Control1,1.8,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 04:00:41,683449.663063102,7325400.844241,2021,Control1,1,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 06:00:14,681548.595917816,7323555.87522984,2021,Control1,1.5,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 08:00:40,681930.098827522,7323511.21067484,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 10:01:04,681858.150730597,7324254.23111081,2021,Control1,2.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 12:00:40,681724.693553303,7324977.89778774,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 14:00:17,681024.679315799,7324560.6923917,2021,Control1,1.4,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 16:00:40,680819.074426635,7323806.81459206,2021,Control1,0.8,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 18:00:29,680789.657295942,7323946.50864017,2021,Control1,2.1,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 20:00:41,680058.881659752,7322482.49164525,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-08 22:00:40,680516.610632538,7321883.24163053,2021,Control1,1.1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 00:00:22,680541.750214838,7321861.82027503,2021,Control1,2.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 02:00:40,680604.5766974,7321553.8542115,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 04:00:14,680665.855279029,7321483.55480792,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 06:00:16,680622.117858674,7321398.09698881,2021,Control1,1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 08:00:40,680639.571460752,7321418.86962913,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 10:00:22,680666.347271598,7321502.35691983,2021,Control1,2.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 12:00:40,680498.885160276,7321529.27059861,2021,Control1,0.6,16
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 14:00:24,680559.22186658,7321571.42252325,2021,Control1,3.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 16:00:14,680728.944323422,7321314.48908254,2021,Control1,1,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 18:01:05,680773.831279685,7321307.95479663,2021,Control1,0.8,11
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 20:00:14,680982.610022095,7321310.16400354,2021,Control1,1.3,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-09 22:00:24,681222.443067856,7321508.78142414,2021,Control1,1.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 00:00:22,681214.088496231,7321491.15418513,2021,Control1,1.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 02:00:16,681170.77188437,7321450.85359859,2021,Control1,1.3,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 04:00:16,681353.64377711,7323228.00725268,2021,Control1,0.8,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 06:00:20,681311.960148243,7323344.68069088,2021,Control1,1.6,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 08:00:21,681389.927642654,7323234.56763312,2021,Control1,1.3,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 10:00:50,682065.216982444,7323316.05360411,2021,Control1,1.3,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 12:00:24,681844.834872723,7323057.36127151,2021,Control1,1.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 14:00:40,681295.621671814,7322335.13050599,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 16:00:24,680121.46431115,7322299.75331137,2021,Control1,1.2,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 18:00:40,679870.465750453,7322713.58130706,2021,Control1,0.8,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 20:00:14,679865.480905769,7323051.58284484,2021,Control1,3.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-10 22:00:14,680109.80300273,7322561.58048954,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 00:00:21,680109.26925908,7322555.62499508,2021,Control1,1.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 02:00:52,680208.865844923,7322499.70003519,2021,Control1,1.1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 04:01:06,680029.324641744,7322506.20676747,2021,Control1,1,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 06:00:14,680057.636038148,7322535.26103694,2021,Control1,1,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 08:00:40,679831.560300206,7322765.64483553,2021,Control1,1.2,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 10:00:41,679939.595866244,7322912.25228537,2021,Control1,0.7,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 12:00:24,679781.985788127,7322660.16653966,2021,Control1,1.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 14:00:40,679317.996390263,7322923.2654827,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 16:00:24,678961.852095088,7323202.60428207,2021,Control1,1.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 18:00:49,678615.870459064,7324656.30414114,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 20:00:27,678492.812128158,7324773.03445886,2021,Control1,3.2,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-11 22:00:40,678334.311712851,7324689.00832962,2021,Control1,0.5,18
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 00:00:21,678359.83528254,7324719.54721306,2021,Control1,2.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 02:00:40,678476.804292214,7324956.15337924,2021,Control1,3.3,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 04:00:49,678477.125468932,7324931.48210353,2021,Control1,1.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 06:00:21,678343.125798947,7324862.51269853,2021,Control1,1.2,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 08:00:21,678478.964916718,7324851.49010067,2021,Control1,1.2,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 10:00:40,678611.366491048,7324864.05551714,2021,Control1,1.6,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 12:00:43,678866.088959605,7325222.74647588,2021,Control1,0.9,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 14:00:21,678895.80003205,7325326.06569367,2021,Control1,2.2,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 16:00:53,678957.024036265,7325311.15162018,2021,Control1,1.3,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 18:00:40,679335.455468092,7325155.13298502,2021,Control1,0.6,16
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 20:00:15,679447.271308524,7325435.03562615,2021,Control1,1.5,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-12 22:00:33,679627.308762287,7325465.18497655,2021,Control1,1.1,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 00:00:40,679630.310591395,7325464.48096098,2021,Control1,0.6,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 02:00:22,679686.316500593,7325532.82635021,2021,Control1,2.9,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 04:00:41,678226.750886362,7325310.37960331,2021,Control1,1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 06:00:14,678408.235088455,7325545.11155706,2021,Control1,0.8,8
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 08:00:40,678305.484905569,7325550.61455964,2021,Control1,0.7,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 10:00:40,678263.92275761,7325742.40850788,2021,Control1,1,10
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 12:00:20,678300.491605283,7325851.17854923,2021,Control1,1,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 14:00:40,678223.167659588,7325829.34307833,2021,Control1,0.6,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 16:00:14,678195.712440501,7325837.00533064,2021,Control1,1.2,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 18:00:42,678318.972739111,7325591.57079373,2021,Control1,1.4,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 20:01:05,678559.65832619,7325633.05815469,2021,Control1,1.1,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-13 22:00:40,678087.318929875,7325636.6987975,2021,Control1,1.2,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 00:00:40,678112.394788446,7325631.45586238,2021,Control1,0.6,15
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 02:00:26,678138.783983953,7325816.34019722,2021,Control1,2.9,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 04:00:49,678025.8846811,7325646.47814198,2021,Control1,1.9,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 06:00:40,678065.252671521,7325683.91578018,2021,Control1,0.6,14
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 08:00:29,678291.447015061,7325800.33417262,2021,Control1,2.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 10:00:28,678137.25073685,7325679.04539119,2021,Control1,2,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 12:01:10,678034.840396265,7325785.91359851,2021,Control1,1.4,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 14:01:04,677038.569097332,7325766.31781561,2021,Control1,2.1,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 16:00:14,677539.754032804,7325368.80722477,2021,Control1,1.3,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 18:00:50,677639.622394698,7325316.28385614,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 20:01:11,678470.197184508,7324935.29249423,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-14 22:00:19,679560.354975275,7324313.49311379,2021,Control1,1.2,5
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 00:00:50,679560.138272701,7324307.55778474,2021,Control1,0.7,13
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 02:00:40,679730.418499654,7324054.08102443,2021,Control1,0.8,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 04:00:27,680157.462830784,7324135.64124408,2021,Control1,3.6,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 06:00:15,680453.009130581,7323703.44157984,2021,Control1,1.1,7
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 08:00:28,680923.683859598,7323243.18642523,2021,Control1,3.1,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 10:01:00,680406.780294855,7323263.19130684,2021,Control1,0.9,9
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 12:00:38,680347.011307075,7323263.64537637,2021,Control1,1.7,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 14:00:23,679627.391859907,7323905.22530698,2021,Control1,3.5,4
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 16:00:40,679838.452944703,7324043.0376976,2021,Control1,0.7,12
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 18:00:18,679848.023847148,7324047.88900573,2021,Control1,1.2,6
FIT_421909,rt_PV_21_002,rt_PV_21_002_2021,2021-05-15 20:00:28,680161.469275064,7324161.48153773,2021,Control1,1.2,5
